"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","Santa Catarina","Sombrio","GUARITA","","","Vendedora ","Feminino","Superior incompleto","Branca","23-08-1983","429","100.00","2019-02-11 17:36:34.468"
"Brasil","Goiás","São Domingos","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Preta","09-08-1986","429","100.00","2019-01-14 14:19:08.807"
"Brasil","Rio de Janeiro","Nova Iguaçu","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Amarela","18-06-1997","429","100.00","2019-01-03 10:41:24.607"
"Brasil","Goiás","Trindade","ANA ROSA","","","Administração de Emp","Feminino","Superior","Parda","25-10-1991","429","100.00","2019-04-05 20:08:46.147"
"Brasil","Rio de Janeiro","Rio de Janeiro","CAMPO GRANDE","","","Estudante de Turismo","Feminino","Superior incompleto","Parda","04-02-1992","429","100.00","2019-04-03 14:17:05.268"
"Brasil","Minas Gerais","Tiradentes","CENTRO","","","Produtora de eventos","Feminino","Superior","Branca","21-07-1992","429","100.00","2019-02-17 22:02:14.731"
"Brasil","Rio de Janeiro","Nova Iguaçu","CENTRO ","","","Loja ","Feminino","Superior","Parda","03-02-1997","429","100.00","2019-02-14 21:57:33.41"
"Brasil","Pará","Belém","CREMAÇÃO","","","Acessoria técnica ","Feminino","Superior","Preta","05-06-1985","429","100.00","2019-03-18 12:47:54.406"
"Brasil","Minas Gerais","Urucuia","RUTILANTE","","","Administração","Masculino","Superior","Branca","30-03-1969","429","100.00","2019-04-22 22:01:53.465"
"Brasil","Paraíba","Baía da Traição","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Preta","05-08-1972","429","100.00","2019-04-26 11:36:48.154"
"Brasil","Maranhão","São Luís","COROADINHO","","","Mestranda ","Feminino","Superior","Parda","15-09-1986","429","100.00","2019-01-07 12:12:12.071"
"Quênia","","","","","","","Masculino","Superior incompleto","Preta","02-06-1989","429","100.00","2019-10-26 23:19:55.652"
"Brasil","Pernambuco","Fernando de Noronha","Vila dos remedios","","","Gestor de Turismo Público","Masculino","Superior","Branca","24-06-1967","429","100.00","2019-02-05 19:11:19.913"
"Brasil","Rio de Janeiro","Rio de Janeiro","PENHA","","","Professora Port","Feminino","Superior","Preta","24-08-1966","429","100.00","2019-01-11 09:42:22.876"
"Brasil","Rio de Janeiro","Maricá","CHÁCARAS DE INOÃ","","","Apoio Administrativo","Feminino","Superior incompleto","Preta","04-08-1984","429","100.00","2019-04-29 23:02:23.602"
"Brasil","São Paulo","Limeira","JARDIM NOVA  SUIÇA","","","Professor  Técnico","Masculino","Superior","Branca","27-07-1956","429","100.00","2019-01-07 23:36:42.569"
"Brasil","Paraná","Curitiba","FAZENDINHA","","","Garcom","Masculino","Superior","Branca","12-01-1973","429","100.00","2019-11-10 11:31:37.46"
"Brasil","Distrito Federal","Brasília","ÁGUAS CLARAS","","","Gestor de Turismo Privado","Masculino","Superior","Parda","15-09-1966","429","100.00","2019-02-12 09:03:17.703"
"Brasil","Minas Gerais","Cataguases","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Preta","06-12-1969","429","100.00","2019-05-01 12:53:11.689"
"Brasil","Paraíba","Belém","CENTRO","","","Geógrafo","Masculino","Superior","Parda","01-12-1983","429","100.00","2019-01-17 00:03:35.028"
"Brasil","Bahia","Porto Seguro","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","26-11-1986","429","100.00","2019-11-17 20:02:54.212"
"Brasil","Rio Grande do Sul","Porto Alegre","PETROPOLIS","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","03-01-1960","429","100.00","2019-02-04 15:08:55.711"
"Brasil","Rio Grande do Norte","Canguaretama","CENTRO","","","estudante","Masculino","Superior incompleto","Parda","22-04-1978","429","100.00","2019-12-20 21:22:06.951"
"Brasil","São Paulo","Pedra Bela","CENTRO","","","Vereador ","Masculino","Superior","Branca","20-06-1974","429","100.00","2019-04-24 10:36:33.679"
"Brasil","Rio Grande do Norte","Canguaretama","CATU","","","estudante","Masculino","Superior","Indigena","19-03-1997","429","100.00","2019-12-06 14:07:04.366"
"Brasil","Minas Gerais","Piranguinho","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","10-07-1985","429","100.00","2019-03-28 13:40:05.84"
"Brasil","Ceará","Cruz","TUCUNS","","","Gestor de Turismo Público","Masculino","Medio","Parda","04-04-1983","429","100.00","2019-12-20 15:02:03.345"
"Brasil","São Paulo","São Roque","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","03-03-1954","429","100.00","2019-10-18 09:58:28.257"
"Brasil","Bahia","Pindobaçu","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","10-06-1984","429","100.00","2019-01-13 01:12:30.294"
"Brasil","Minas Gerais","Diamantina","PALHA","","","Gestor de Turismo Público","Masculino","Superior incompleto","Preta","15-11-1989","429","100.00","2019-10-28 07:59:16.316"
"Brasil","Paraíba","Zabelê","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","10-10-1986","429","100.00","2019-02-15 16:50:29.413"
"Brasil","São Paulo","Taubaté","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","23-08-1977","429","100.00","2019-01-19 18:34:00.29"
"Brasil","Sergipe","Brejo Grande","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Parda","04-12-1974","429","100.00","2019-02-06 18:58:32.232"
"Brasil","Santa Catarina","Lages","VILA MARIA","","","AGENTE ADMINISTRATIV","Masculino","Superior","Branca","14-11-1987","429","100.00","2019-12-18 12:30:53.389"
"Brasil","Alagoas","Barra de São Miguel","SAQUAREMA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","29-04-1992","429","100.00","2019-01-20 18:47:24.447"
"Brasil","Minas Gerais","Itabira","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","08-11-1966","429","100.00","2019-02-09 17:45:09.243"
"Brasil","Roraima","Boa Vista","ASA BRANCA","","","ASSISTENTE CONTABIL","Masculino","Superior incompleto","Branca","31-01-1999","429","100.00","2019-04-26 02:24:15.982"
"Brasil","Rio Grande do Norte","Pedro Velho","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","30-07-1992","429","100.00","2019-11-27 16:11:13.801"
"Brasil","São Paulo","Pindamonhangaba","JARDIM BOA VISTA","","","GUIA DE TURISMO","Masculino","Superior","Parda","06-11-1961","429","100.00","2019-01-13 14:51:08.25"
"Brasil","Minas Gerais","Cachoeira Dourada","VILA NOVA","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","19-06-1964","429","100.00","2019-01-25 23:49:10.463"
"Brasil","São Paulo","Cubatão","CASQUEIRO","","","ESTUDANTE","Masculino","Superior","Parda","05-06-1987","429","100.00","2019-02-05 13:10:11.85"
"Brasil","Pernambuco","Taquaritinga do Norte","PÃO DE AÇÚCAR","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","20-04-1980","429","100.00","2019-12-19 12:51:31.892"
"Brasil","Rio Grande do Norte","Pedro Velho","CONJUNTO JOSÉ AGRIPINO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","20-10-1999","429","100.00","2019-12-11 01:30:47.862"
"Brasil","Distrito Federal","Brasília","samambaia sul","","","Gestor de Turismo Privado","Masculino","Superior","Parda","24-04-1980","429","100.00","2019-04-23 10:33:32.918"
"Brasil","São Paulo","Sorocaba","WANEL VILLE IV","","","Servidor Público Mun","Masculino","Superior","Branca","29-06-1979","429","100.00","2019-02-15 15:04:12.497"
"Brasil","Rio de Janeiro","Varre-Sai","ZONA RURAL","","","Administrador","Masculino","Superior","Branca","23-04-1958","429","100.00","2019-02-18 19:14:32.409"
"Brasil","Ceará","Fortaleza","ALDEOTA ","","","ESTUDANTE ","Masculino","Superior incompleto","Parda","27-12-1982","429","100.00","2019-01-16 18:05:19.796"
"Brasil","Rio de Janeiro","Resende","VILA JULIETA","","","ESTUDANTE DE TURISMO","Masculino","Superior","Preta","14-02-1961","429","100.00","2019-02-12 23:13:52.186"
"Brasil","Rio Grande do Sul","Rio Grande","CENTRO","","","Gestor de turismo su","Masculino","Superior","Branca","18-03-1971","429","100.00","2019-04-20 16:28:38.53"
"Brasil","Rio de Janeiro","Rio de Janeiro","BANGU","","","estudante de turismo","Masculino","Superior incompleto","Parda","31-01-1967","429","100.00","2019-01-15 14:22:04.221"
"Brasil","Rio de Janeiro","Rio de Janeiro","DEL CASTILHO","","","Universitário","Masculino","Superior","Preta","25-01-1976","429","100.00","2019-02-07 23:37:26.099"
"Brasil","Rio Grande do Sul","Cotiporã","LAJEADO BONITO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","11-07-1981","429","100.00","2019-02-24 20:58:37.186"
"Brasil","Bahia","Juazeiro","MARINGA","","","Viticultura Enologia","Masculino","Superior incompleto","Parda","23-07-1998","429","100.00","2019-11-12 13:23:27.021"
"Brasil","Bahia","Camaçari","BECO DA CEBOLA - MONTE GORDO","","","Gestor de Turismo Público","Feminino","Superior","Parda","09-07-1995","429","100.00","2019-04-27 18:13:42.065"
"Brasil","Rio Grande do Sul","Santa Rosa","CRUZEIRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","08-02-1968","429","100.00","2019-04-09 16:54:39.661"
"Brasil","Minas Gerais","Belo Horizonte","BARREIRO","","","Gestor de Turismo Privado","Masculino","Medio","Branca","11-06-1961","429","100.00","2019-10-31 19:42:37.613"
"Brasil","Ceará","Itapipoca","CENTRO","","","Serviço Publico","Masculino","Superior incompleto","Branca","04-03-1952","429","100.00","2019-01-24 10:10:35.35"
"Brasil","Rio de Janeiro","Rio de Janeiro","GLORIA","","","Gestao de Turismo","Masculino","Superior","Branca","28-03-1961","429","100.00","2019-02-12 01:24:18.713"
"Brasil","Rio Grande do Norte","Baía Formosa","CENTRO","","","estudante ","Masculino","Medio","Branca","28-06-1996","429","100.00","2019-12-06 11:19:27.643"
"Brasil","Santa Catarina","Piçarras","NOSSA SENHORA DA PAZ","","","Recepcionista","Masculino","Medio","Branca","29-04-1997","429","100.00","2019-12-05 06:22:43.975"
"Brasil","São Paulo","Mairiporã","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Preta","27-07-1997","429","100.00","2019-01-21 15:28:57.427"
"Brasil","Paraná","Piraquara","Guia de Turismo","","","Guia de Turismo","Masculino","Medio","Branca","03-12-1960","429","100.00","2019-02-06 17:30:59.476"
"Brasil","Minas Gerais","Rio Acima","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Preta","22-11-1960","429","100.00","2019-01-24 12:04:39.449"
"Brasil","São Paulo","Itirapina","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","12-05-1979","429","100.00","2019-01-21 08:50:36.326"
"Brasil","Santa Catarina","Bom Jardim da Serra","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","20-08-1980","429","100.00","2019-01-22 13:23:07.066"
"Brasil","São Paulo","Bebedouro","Centro","","","Gestor de Turismo Privado","Masculino","Superior","Parda","26-04-1979","429","100.00","2019-02-07 17:13:19.54"
"Brasil","São Paulo","Redenção da Serra","Centro","","","Profissional","Masculino","Superior","Parda","30-11-1959","429","100.00","2019-01-13 23:10:04.482"
"Brasil","Goiás","Britânia","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","21-06-1996","429","100.00","2019-02-13 15:01:05.96"
"Brasil","São Paulo","Taboão da Serra","JARDIM BOM TEMPO","","","Analista em turismo","Masculino","Superior","Branca","14-11-1967","429","100.00","2019-02-04 20:32:37.156"
"Brasil","Rio de Janeiro","Petrópolis","CORREAS","","","Gestor de Turismo Público","Masculino","Medio","Branca","05-06-1998","429","100.00","2019-11-10 15:52:41.47"
"Brasil","Rio de Janeiro","Rio de Janeiro","ENGENHO DE DENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Amarela","18-11-1962","429","100.00","2019-04-28 21:58:38.566"
"Brasil","Mato Grosso","Campo Novo do Parecis","CENTRO","","","Gestor de Turismo Privado","Feminino","Medio","Parda","11-11-1987","429","100.00","2019-12-04 06:52:22.219"
"Brasil","Mato Grosso","Cuiabá","CIDADE ALTA ","","","Estudante ","Feminino","Superior incompleto","Branca","23-02-1992","429","100.00","2019-04-30 13:15:24.761"
"Brasil","Santa Catarina","Itá","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","13-12-1987","429","100.00","2019-02-16 15:12:03.965"
"Brasil","São Paulo","Embu","JD COLIBRI","","","Recepcionista","Feminino","Superior","Parda","10-11-1991","429","100.00","2019-11-22 16:57:51.566"
"Brasil","Pernambuco","Paulista","MARANGUAPE 1","","","Estudante","Feminino","Superior incompleto","Parda","15-06-1995","429","100.00","2019-04-28 16:09:27.559"
"Brasil","São Paulo","Agudos","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","","429","100.00","2019-03-01 16:29:20.081"
"Brasil","Rio Grande do Sul","Pelotas","AREAL","","","Chefe de setor","Feminino","Superior","Parda","31-08-1994","429","100.00","2019-02-19 12:15:13.278"
"Brasil","Tocantins","Araguaína","SÃO JOÃO","","","AUTONOMO","Feminino","Superior incompleto","Parda","28-04-1994","429","100.00","2019-10-29 23:25:09.717"
"Brasil","São Paulo","São José dos Campos","JD. APOLO","","","hotelaria","Masculino","Medio","Parda","07-07-1995","429","100.00","2019-02-11 13:00:37.013"
"Brasil","Rio de Janeiro","Rio de Janeiro","MARÉ","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","26-01-1988","429","100.00","2019-02-06 17:28:54.463"
"Brasil","São Paulo","Jaboticabal","PARQUE DAS ARARAS","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","06-12-1985","429","100.00","2019-02-17 11:37:57.864"
"Brasil","Paraná","Icaraíma","ICARAÍMA","","","Gestor comercial","Masculino","Superior","Preta","25-04-1994","429","100.00","2019-03-31 17:38:28.854"
"Brasil","São Paulo","São Paulo","VILA GUMERCINDO","","","Autônomo","Masculino","Medio","Branca","14-07-1976","429","100.00","2019-02-04 16:55:13.441"
"Brasil","Pernambuco","Pesqueira","CENTRO","","","ASS EXECUTIV DESENV ","Feminino","Superior","Parda","30-11-1964","429","100.00","2019-04-13 12:11:08.03"
"Brasil","Distrito Federal","Brasília","SOBRADINHO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","11-01-1967","429","100.00","2019-04-24 11:01:58.775"
"Brasil","Piauí","Teresina","GURUPI","","","ALUNA","Feminino","Superior incompleto","Parda","04-03-1994","429","100.00","2019-01-03 11:23:22.792"
"Brasil","São Paulo","Itanhaém","SAVOY I","","","funcionaria  publica","Feminino","Superior","Branca","24-01-1980","429","100.00","2019-04-30 20:30:51.292"
"Brasil","Rio de Janeiro","Niterói","ICARAÌ","","","Turismóloga e Mestre","Feminino","Superior","Parda","16-03-1971","429","100.00","2019-02-14 21:53:52.845"
"Brasil","Paraná","Tijucas do Sul","VILA CUBAS","","","Gestor de Turismo Privado","Feminino","Superior","Branca","20-07-1963","429","100.00","2019-04-28 23:44:02.894"
"Brasil","Rio de Janeiro","Rio de Janeiro","JARDIM SULACAP","","","GUIA DE TURISMO","Feminino","Superior","Branca","22-03-1973","429","100.00","2019-04-22 11:07:54.12"
"Brasil","São Paulo","São Paulo","SACOMA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","20-09-1998","429","100.00","2019-01-28 13:44:58.872"
"Brasil","Minas Gerais","Catas Altas da Noruega","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","12-04-1973","429","100.00","2019-04-29 11:48:36.766"
"Brasil","Ceará","Fortaleza","MONTESE","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","15-03-1983","429","100.00","2019-02-03 12:28:49.987"
"Brasil","Bahia","Salvador","PARIPE","","","PROFESSOR","Masculino","Superior","Preta","01-05-1974","429","100.00","2019-01-01 16:14:17.411"
"Brasil","Maranhão","Araioses","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Preta","06-07-1993","429","100.00","2019-12-10 15:30:43.442"
"Brasil","Tocantins","Filadélfia","NOVA FILADELFIA","","","agencia","Masculino","Superior","Parda","19-12-1998","429","100.00","2019-10-28 21:14:16.331"
"Brasil","Espírito Santo","Vila Velha","COQUEIRAL DE ITAPARICA","","","GESTOR COMERCIAL","Masculino","Superior","Parda","21-06-1996","429","100.00","2019-04-08 17:25:48.293"
"Brasil","Espírito Santo","Vila Velha","ITAPARICA","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","01-07-1965","429","100.00","2019-04-12 15:05:02.662"
"Brasil","Rio Grande do Sul","Colinas","INTERIOR","","","Simples Nacional","Masculino","Superior","Branca","20-05-1973","429","100.00","2019-11-24 23:07:03.475"
"Brasil","Paraíba","Cabedelo","POÇO","","","RECEPCIONISTA ","Masculino","Superior","Parda","15-07-1987","429","100.00","2019-01-31 07:30:20.841"
"Brasil","Santa Catarina","Nova Trento","Trinta Réis ","","","Estágio em Turismo ","Feminino","Medio incompleto","Branca","28-10-2001","429","100.00","2019-02-07 16:02:21.405"
"Brasil","Alagoas","Maceió","PONTA GROSSA","","","estudante","Masculino","Superior","Parda","04-02-1983","429","100.00","2019-01-30 16:44:56.55"
"Brasil","Distrito Federal","Brasília","TAGUATINGA SUL","","","ANALISTA AMBIENTAL","Masculino","Superior","Parda","20-01-1960","429","100.00","2019-11-05 09:59:51.621"
"Brasil","São Paulo","Cotia","JD. MONTE VERDE","","","Autônomo ","Masculino","Superior","Parda","25-04-1973","429","100.00","2019-02-14 00:51:52.829"
"Brasil","Minas Gerais","Paracatu","PARACATUZINHO","","","Política pública ","Feminino","Superior","Branca","25-11-1973","429","100.00","2019-05-01 23:09:53.108"
"Brasil","Minas Gerais","Uruana de Minas","CRUZEIRO","","","Gestor de Turismo Público","Feminino","Medio incompleto","Amarela","28-08-1980","429","100.00","2019-04-28 12:22:37.74"
"Brasil","Rio de Janeiro","Rio de Janeiro","SAO CRISTÓVÃO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","19-09-1976","429","100.00","2019-12-30 18:59:05.645"
"Brasil","Paraná","Coronel Vivida","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","28-05-1980","429","100.00","2019-02-15 12:34:39.669"
"Brasil","São Paulo","Osasco","VILA CAMPESINA","","","Gestor de Turismo Público","Feminino","Superior","Parda","05-07-1959","429","100.00","2019-04-30 17:00:49.168"
"Brasil","Goiás","Goiânia","SETOR CENTRAL ","","","Gestor de Turismo Privado","Masculino","Superior","Branca","06-02-1993","429","100.00","2019-11-18 23:04:43.292"
"Brasil","Bahia","Santa Teresinha","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","05-08-1981","429","100.00","2019-04-21 22:46:18.582"
"Brasil","São Paulo","São Paulo","Vila Ré","","","Guia de Turismo","Masculino","Superior","Branca","03-09-1966","429","100.00","2019-02-08 20:35:49.143"
"Brasil","Minas Gerais","Belo Horizonte","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Parda","01-02-1971","429","100.00","2019-02-22 17:02:21.054"
"Brasil","São Paulo","Rosana","CENTRO","","","Turismóloga","Feminino","Superior","Branca","11-02-1993","429","100.00","2019-02-11 08:08:28.56"
"Brasil","São Paulo","Campinas","BOSQUE","","","Intercâmbio","Feminino","Superior incompleto","Branca","03-07-1996","429","100.00","2019-11-27 14:02:47.936"
"Brasil","Paraná","Curitiba","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","19-08-1963","429","100.00","2019-02-02 15:13:12.695"
"Brasil","Rio Grande do Sul","Viamão","SANTO ONOFRE","","","Guia de turismo","Feminino","Medio","Branca","05-05-1979","429","100.00","2019-02-02 17:34:46.997"
"Brasil","Rio Grande do Norte","Apodi","BOA VIAGEM","","","ONG","Masculino","Superior","Branca","17-10-1988","429","100.00","2019-12-10 21:50:16.955"
"Brasil","Rio de Janeiro","Nilópolis","CENTRO","","","VICE-PRESIDENTE","Feminino","Superior","Parda","16-09-1954","429","100.00","2019-04-27 22:47:10.522"
"Brasil","Paraíba","João Pessoa","COLIBRIS II","","","gestor de qualidade","Feminino","Superior incompleto","Parda","20-03-1990","429","100.00","2019-11-08 15:55:57.388"
"Brasil","Rio Grande do Sul","Roque Gonzales","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","23-07-1962","429","100.00","2019-02-05 09:25:27.324"
"Brasil","São Paulo","São Paulo","CHACARA SANTO ANTONIO","","","turismo","Feminino","Superior incompleto","Preta","14-06-1996","429","100.00","2019-01-22 21:10:22.679"
"Brasil","Rio Grande do Sul","Santa Cruz do Sul","RIO PARDINHO","","","Consultoria de Turis","Feminino","Superior","Branca","17-08-1981","429","100.00","2019-04-23 11:55:12.734"
"Brasil","São Paulo","São Paulo","JARDIM INGÁ","","","Gestor de Turismo Privado","Feminino","Superior","Branca","14-04-1997","429","100.00","2019-11-08 20:24:21.057"
"Brasil","Rio Grande do Norte","Natal","NEOPOLIS","","","Vendedora ","Feminino","Superior incompleto","Parda","24-08-1997","429","100.00","2019-12-08 00:49:13.867"
"Brasil","Bahia","Salvador","Salvador","","","Gestor de Turismo Público","Feminino","Superior incompleto","Preta","09-11-1996","429","100.00","2019-01-11 00:08:40.888"
"Brasil","Amazonas","Manaus","TANCREDO NEVES","","","Gestor de Turismo Privado","Masculino","Superior","Parda","05-07-1985","429","100.00","2019-02-12 18:12:09.303"
"Brasil","Bahia","Salvador","SETE DE ABRIL","","","Bacharela em Turismo","Feminino","Superior","Branca","11-11-1986","429","100.00","2019-12-24 19:39:38.418"
"Brasil","Minas Gerais","Capitólio","Centro","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","30-11-1988","429","100.00","2019-02-18 15:13:20.075"
"Brasil","Ceará","Aracati","CASTELO","","","estudante","Feminino","Superior incompleto","Parda","28-02-1995","429","100.00","2019-05-01 00:10:36.014"
"Brasil","São Paulo","Barueri","PARQUE VIANA","","","Guia de turismo ","Masculino","Superior","Branca","18-11-1984","429","100.00","2019-11-22 15:35:41.425"
"Brasil","São Paulo","São Paulo","VILA MADALENA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","13-05-1992","429","100.00","2019-03-18 19:42:11.927"
"Brasil","Minas Gerais","Jeceaba","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","17-06-1998","429","100.00","2019-02-07 10:01:36.327"
"Brasil","Rio Grande do Sul","Nova Petrópolis","LINHA IMPERIAL","","","Agente de viagens","Masculino","Superior incompleto","Preta","05-01-1991","429","100.00","2019-12-03 15:24:41.2"
"Brasil","Pernambuco","Caruaru","INDIANOPOLIS","","","Gestor de Turismo Privado","Masculino","Superior","Branca","21-06-1983","429","100.00","2019-12-07 11:23:51.177"
"Brasil","Santa Catarina","Joinville","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","28-02-1985","429","100.00","2019-10-27 23:42:52.967"
"Brasil","Minas Gerais","Diamantina","BOM JESUS","","","Estudante ","Feminino","Superior incompleto","Parda","22-05-1997","429","100.00","2019-04-11 12:32:03.688"
"Brasil","Ceará","Fortaleza","CENTRO","","","Mestranda","Feminino","Superior","Branca","09-03-1985","429","100.00","2019-12-31 00:25:38.752"
"Brasil","São Paulo","São Paulo","SANTANA","","","Gestor de Turismo Público","Masculino","Superior","Parda","09-05-1989","429","100.00","2019-02-14 08:24:08.888"
"Brasil","Ceará","Fortaleza","FÁTIMA","","","Gestor de Turismo Público","Masculino","Superior","Branca","10-08-1983","429","100.00","2019-01-27 00:28:32.827"
"Brasil","Bahia","Barra do Mendes","CENTRO ","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Preta","02-12-1998","429","100.00","2019-01-23 23:49:54.301"
"Brasil","São Paulo","Sud Mennucci","JARDIM VICTOR PAYÁ BELDA","","","Gestor de Turismo Público","Masculino","Superior","Branca","31-03-1988","429","100.00","2019-12-04 12:06:07.514"
"Brasil","Pará","Curuçá","CENTRO ","","","Gestor de Turismo Público","Masculino","Superior","Parda","16-02-1959","429","100.00","2019-01-16 21:53:50.225"
"Brasil","São Paulo","Guarulhos","JARDIM ADRIANA 2","","","Representante de ate","Feminino","Superior","Parda","16-01-2000","429","100.00","2019-11-25 18:25:07.105"
"Brasil","Roraima","Boa Vista","AEROPORTO","","","SEV PÚBLICA FEDERAL","Feminino","Superior incompleto","Branca","21-11-1971","429","100.00","2019-04-30 00:01:06.871"
"Brasil","Rio Grande do Norte","Natal","TIROL","","","Assist de Relacionam","Masculino","Superior incompleto","Parda","06-12-1988","429","100.00","2019-11-07 09:12:40.503"
"Brasil","Rio de Janeiro","Resende","BOA VISTA 1","","","Gestor de Turismo Público","Masculino","Medio","Branca","01-11-1998","429","100.00","2019-04-27 18:38:37.377"
"Uruguai","","","","","","","Masculino","Superior","Parda","04-06-1981","429","100.00","2019-02-21 22:41:57.706"
"Brasil","Minas Gerais","Patrocínio","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","03-12-1979","429","100.00","2019-04-27 11:14:44.416"
"Brasil","Rio de Janeiro","Rio de Janeiro","FLAMENGO","","","Educação","Masculino","Superior","Branca","05-02-1981","429","100.00","2019-04-29 22:05:58.682"
"Brasil","Minas Gerais","Belo Horizonte","IPIRANGA","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","09-04-1991","429","100.00","2019-04-08 17:15:59.421"
"Brasil","Ceará","Fortaleza","MEIRELES ","","","Assessor Coordenação","Masculino","Superior","Branca","03-06-1959","429","100.00","2019-04-28 22:44:22.637"
"Brasil","Paraíba","João Pessoa","MANGABEIRA 4","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","13-12-1998","429","100.00","2019-01-25 12:42:27.181"
"Brasil","Distrito Federal","Brasília","AGUAS CLARAS","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","24-02-1982","429","100.00","2019-01-22 10:52:24.999"
"Brasil","Mato Grosso","Nova Brasilândia","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Amarela","29-05-1983","429","100.00","2019-02-21 14:56:34.579"
"Brasil","Rio de Janeiro","Rio de Janeiro","Piedade ","","","Militar","Masculino","Superior incompleto","Parda","28-10-1979","429","100.00","2019-02-28 19:19:45.18"
"Brasil","Distrito Federal","Brasília","ASA SUL","","","Supervisor","Masculino","Superior incompleto","Preta","02-11-1995","429","100.00","2019-04-28 17:33:56.844"
"Brasil","Ceará","Sobral","JUNCO","","","Gestor de Turismo Público","Feminino","Superior","Parda","01-06-1989","429","100.00","2019-02-12 14:40:35.692"
"Brasil","São Paulo","Iacanga","JARDIM BRASIL","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-08-1978","429","100.00","2019-12-23 15:54:12.235"
"Brasil","Alagoas","Japaratinga","Povoado Bitingui","","","TECNICO HOSPEDAGEM","Feminino","Superior","Parda","03-03-1999","429","100.00","2019-02-11 20:35:19.407"
"Brasil","São Paulo","São Simão","CENTRO","","","administrador","Feminino","Superior","Branca","22-08-1971","429","100.00","2019-01-16 10:25:16.857"
"Brasil","Minas Gerais","Ouro Preto","BAUXITA","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","21-06-1996","429","100.00","2019-02-16 16:21:10.338"
"Brasil","Alagoas","Maragogi","PEROBA","","","Recepção","Feminino","Superior","Parda","03-03-1988","429","100.00","2019-10-30 13:49:32.093"
"Brasil","São Paulo","Ribeirão Preto","JAMIL CURY","","","Gestor de Turismo Público","Feminino","Superior incompleto","Preta","28-01-1975","429","100.00","2019-04-24 09:38:09.448"
